customer_no,total_enq_amt,total_enq_count
11928,5981001.0,9
11929,622000.0,29
11930,1355818.0,5
11931,2741000.0,6
11932,60001.0,3
11933,3382000.0,25
11934,4498490.0,39
11935,2445249.0,35
11936,2319803.0,25
11937,1684000.0,22
11938,409041.0,10
11939,263000.0,6
11940,498000.0,14
11941,12711000.0,10
11942,720500.0,21
11943,252001.0,7
11944,2729100.0,16
11945,14277456.0,69
11946,749201.0,13
11947,495700.0,7
11948,8657891.0,28
11949,3374150.0,9
11950,3225500.0,15
11951,763000.0,16
11952,59935132.0,28
11953,300000.0,8
11954,5442900.0,15
11955,762000.0,11
11956,3696000.0,28
11957,100000.0,9
11958,1642000.0,21
11959,3373101.0,11
11960,954000.0,10
11961,6365000.0,9
11962,1701400.0,30
11963,0.0,0
11964,5027875.0,29
11965,7808000.0,41
11966,251000.0,6
11967,888528.0,14
11968,1136500.0,8
11969,148010.0,8
11970,1493991.0,25
11971,15146770.0,33
11972,1023000.0,6
11973,1412000.0,14
11974,24521500.0,34
11975,196501.0,7
11976,820000.0,10
11977,631094.0,7
11978,2255890.0,15
11979,683700.0,4
11980,423000.0,13
11981,308000.0,11
11982,511000.0,9
11983,203000.0,7
11984,4161525.0,54
11985,420002.0,13
11986,2759002.0,34
11987,51000.0,2
11988,12986299.0,37
11989,400001.0,5
11990,632429.0,18
11991,673002.0,13
11992,1277002.0,5
11993,3452190.0,29
11994,2000.0,2
11995,1225000.0,11
11996,258500.0,7
11997,736778.0,29
11998,501000.0,8
11999,15073400.0,25
12000,61000.0,3
12001,28632105.0,71
12002,500000.0,4
12003,771101.0,12
12004,352000.0,6
12005,2139071.0,23
12006,6360000.0,35
12007,20031200.0,33
12008,251000.0,4
12009,2852432.0,30
12010,533100.0,14
12011,728000.0,14
12012,423000.0,11
12013,6513000.0,21
12014,2749250.0,17
12015,1215001.0,14
12016,3539120.0,39
12017,3138400.0,12
12018,2025190.0,20
12019,438500.0,8
12020,110000.0,3
12021,19282002.0,12
12022,191000.0,7
12023,6464000.0,34
12024,2797000.0,11
12025,1865000.0,13
12026,177000.0,7
12027,318000.0,7
12028,1013190.0,14
12029,170276000.0,6
12030,1145000.0,27
12031,2150000.0,8
12032,61000.0,3
12033,1276000.0,22
12034,151010.0,5
12035,741000.0,6
12036,50000.0,1
12037,152000.0,6
12038,2167800.0,15
12039,312000.0,12
12040,341000.0,12
12041,1973802.0,18
12042,1176000.0,15
12043,1688178.0,10
12044,7453151.0,12
12045,1026000.0,10
12046,3192002.0,24
12047,41100.0,5
12048,116764154.0,71
12049,4694426.0,57
12050,141000.0,7
12051,53000.0,4
12052,687000.0,12
12053,1322000.0,9
12054,3129400.0,20
12055,1692100.0,15
12056,918824.0,35
12057,146100.0,8
12058,373000.0,14
12059,1940001.0,20
12060,5772000.0,9
12061,3120331.0,39
12062,2913900.0,12
12063,422000.0,18
12064,491000.0,13
12065,9060000.0,11
12066,2601003.0,25
12067,1456583.0,9
12068,117911.0,3
12069,1622000.0,10
12070,794001.0,13
12071,26933005.0,44
12072,1520000.0,29
12073,372000.0,9
12074,608000.0,11
12075,101000.0,3
12076,3402945.0,24
12077,101000.0,3
12078,310000.0,4
12079,15281059.0,21
12080,500096001.0,6
12081,399000.0,17
12082,18651011.0,22
12083,58600.0,3
12084,1566001.0,6
12085,6192000.0,8
12086,9866220.0,20
12087,735002.0,10
12088,648979.0,10
12089,7249910.0,26
12090,4838001.0,18
12091,56165150.0,38
12092,3216100.0,9
12093,2376400.0,20
12094,29682220.0,69
12095,1106003.0,21
12096,2464002.0,16
12097,240000.0,5
12098,31788151.0,46
12099,703001.0,12
12100,116000.0,5
12101,3633267.0,16
12102,101551502.0,39
12103,17488100.0,70
12104,614000.0,8
12105,223000.0,6
12106,0.0,0
12107,6114000.0,26
12108,54002.0,6
12109,831000.0,13
12110,2187556.0,29
12111,309400.0,10
12112,2509201.0,36
12113,6645000.0,40
12114,1755300.0,22
12115,502446.0,7
12116,2066000.0,11
12117,286000.0,8
12118,797902.0,12
12119,28290132.0,40
12120,5887901.0,44
12121,23886465.0,36
12122,150490437.0,76
12123,6647704.0,19
12124,104755800.0,52
12125,3093000.0,14
12126,241425.0,5
12127,2869338.0,41
12128,8885002.0,18
12129,162000.0,7
12130,620000.0,9
12131,120191.0,4
12132,194000.0,4
12133,151000.0,3
12134,887000.0,13
12135,1381100.0,7
12136,1206800.0,11
12137,19750000.0,13
12138,14134501.0,76
12139,101000.0,3
12140,178399.0,5
12141,3051000.0,3
12142,536010.0,10
12143,782000.0,17
12144,0.0,0
12145,2939100.0,7
12146,8213750.0,32
12147,2198000.0,35
12148,2170502.0,10
12149,412000.0,6
12150,1821524.0,36
12151,101000.0,3
12152,2807840.0,12
12153,1807055.0,28
12154,117000.0,5
12155,917000.0,10
12156,4226000.0,10
12157,7299500.0,6
12158,350000.0,14
12159,1245000.0,6
12160,7705500.0,19
12161,2593001.0,11
12162,2391380.0,22
12163,4453151.0,46
12164,733000.0,6
12165,334000.0,8
12166,78400.0,3
12167,456800.0,14
12168,586002.0,18
12169,951000.0,12
12170,153000.0,6
12171,459010.0,17
12172,82500.0,3
12173,1467000.0,15
12174,2162000.0,33
12175,293100.0,7
12176,202247500.0,37
12177,22791401.0,18
12178,5147321.0,30
12179,50000.0,1
12180,126586003.0,67
12181,491511.0,14
12182,1519398.0,12
12183,1192000.0,10
12184,2689932.0,13
12185,2176900.0,30
12186,6339762.0,20
12187,282000.0,5
12188,187000.0,4
12189,4114000.0,28
12190,111000.0,4
12191,14613307.0,63
12192,571800.0,9
12193,1428000.0,14
12194,798000.0,17
12195,213824616.0,12
12196,75000.0,2
12197,250000.0,5
12198,8982000.0,19
12199,7509601.0,33
12200,4099001.0,12
12201,928371.0,11
12202,11000.0,2
12203,1250151.0,13
12204,3731000.0,12
12205,17785500.0,13
12206,1278901.0,15
12207,6377301.0,25
12208,3400000.0,4
12209,406000.0,4
12210,148490205.0,57
12211,94282158.0,53
12212,7392000.0,29
12213,234000.0,11
12214,9605093.0,39
12215,262000.0,9
12216,2722001.0,10
12217,100993000.0,9
12218,2007100.0,16
12219,4829990.0,16
12220,301200.0,4
12221,6065001.0,23
12222,985590999.0,38
12223,6788401.0,19
12224,4417951.0,29
12225,107508001.0,29
12226,529200.0,29
12227,9147782.0,64
12228,87000.0,5
12229,15368801.0,20
12230,1848000.0,5
12231,4371600.0,41
12232,100875000.0,14
12233,1876000.0,10
12234,687438.0,19
12235,304506.0,10
12236,1178000.0,17
12237,52010.0,4
12238,3846202.0,25
12239,729001.0,11
12240,4346951.0,44
12241,163001.0,8
12242,424002.0,18
12243,265000.0,5
12244,1206337.0,17
12245,22679563.0,34
12246,202000.0,5
12247,311010.0,12
12248,360100.0,6
12249,3248502.0,25
12250,9378000.0,21
12251,380500.0,12
12252,6005391.0,12
12253,1060891.0,25
12254,201977970.0,17
12255,761000.0,7
12256,211100.0,10
12257,101000.0,3
12258,2659000.0,10
12259,11077000.0,11
12260,3848001.0,30
12261,2998750.0,24
12262,4230000.0,8
12263,7200002.0,43
12264,494201.0,9
12265,3818801.0,27
12266,803000.0,7
12267,237000.0,13
12268,2929603.0,31
12269,15777512.0,16
12270,1819001.0,18
12271,51838005.0,79
12272,923000.0,11
12273,82000.0,2
12274,594001.0,15
12275,7360000.0,12
12276,5519003.0,49
12277,1250000.0,14
12278,303000.0,9
12279,8407002.0,36
12280,25000.0,1
12281,471000.0,9
12282,1091000.0,11
12283,330000.0,7
12284,169000.0,6
12285,342000.0,4
12286,110000.0,3
12287,287000.0,4
12288,4582781.0,33
12289,1074800.0,17
12290,140000.0,10
12291,51000.0,2
12292,1069000.0,13
12293,982301.0,21
12294,1049351.0,24
12295,1422500.0,17
12296,102000.0,4
12297,3631000.0,23
12298,440200.0,15
12299,2208000.0,18
12300,6893402.0,70
12301,25011000.0,10
12302,571000.0,14
12303,48437900.0,35
12304,1720500.0,15
12305,4009000.0,19
12306,1197000.0,17
12307,101000.0,2
12308,120465000.0,14
12309,36826333.0,20
12310,92000.0,7
12311,751000.0,3
12312,1100351.0,10
12313,132000.0,7
12314,19812654.0,78
12315,256000.0,5
12316,5711000.0,12
12317,232000.0,8
12318,8563375.0,33
12319,5530378.0,16
12320,2067001.0,23
12321,7173903.0,34
12322,412000.0,8
12323,1979500.0,11
12324,100000.0,1
12325,2485000.0,9
12326,3095000.0,12
12327,1000.0,1
12328,242000.0,7
12329,10167531.0,31
12330,6521000.0,17
12331,504444.0,2
12332,17733711.0,109
12333,111000.0,4
12334,254811.0,8
12335,2225300.0,19
12336,101917000.0,16
12337,362000.0,9
12338,1206800.0,19
12339,3983000.0,12
12340,931900.0,11
12341,72500.0,5
12342,200812911.0,13
12343,9230000.0,37
12344,1596000.0,15
12345,2158302.0,30
12346,4579801.0,21
12347,6335576.0,20
12348,748000.0,7
12349,1056871.0,14
12350,1615000.0,19
12351,6041001.0,32
12352,2312005.0,28
12353,3529000.0,28
12354,4083400.0,11
12355,2032000.0,16
12356,4400000.0,11
12357,731613.0,13
12358,2477501.0,19
12359,1658600.0,19
12360,927200.0,12
12361,156000.0,8
12362,4418004.0,36
12363,3175000.0,5
12364,322000.0,15
12365,610000.0,13
12366,8207000.0,14
12367,260000.0,5
12368,2830000.0,13
12369,225000.0,5
12370,1602703.0,21
12371,1734201.0,24
12372,1011000.0,9
12373,508400.0,16
12374,17144985.0,89
12375,158750.0,7
12376,1226000.0,13
12377,3362990.0,5
12378,50000.0,1
12379,218389202.0,111
12380,701000.0,3
12381,2421002.0,11
12382,2058100.0,44
12383,420000.0,3
12384,947000.0,23
12385,5482003.0,34
12386,414003.0,17
12387,59756000.0,17
12388,2327000.0,10
12389,191305.0,6
12390,8264901.0,35
12391,1380802.0,27
12392,1124000.0,12
12393,41949011.0,58
12394,3194100.0,18
12395,1748090.0,8
12396,1640500.0,18
12397,3677480.0,18
12398,1072001.0,21
12399,1069000.0,6
12400,1032000.0,11
12401,10981005.0,30
12402,63000.0,5
12403,13847200.0,54
12404,4986151.0,10
12405,730000.0,8
12406,280000.0,5
12407,278000.0,8
12408,733000.0,11
12409,6666555.0,56
12410,1661200.0,15
12411,805000.0,22
12412,2660600.0,25
12413,649000.0,22
12414,2713000.0,29
12415,360000.0,9
12416,5691000.0,11
12417,1993794.0,17
12418,619000.0,7
12419,2829421.0,17
12420,141000.0,5
12421,824000.0,16
12422,3683216.0,18
12423,3341001.0,19
12424,3093506.0,38
12425,2009121.0,18
12426,2538450.0,33
12427,388000.0,11
12428,304000.0,8
12429,562000.0,8
12430,1906800.0,27
12431,6051000.0,5
12432,51000.0,2
12433,126401.0,5
12434,2153101.0,31
12435,207001.0,12
12436,740000.0,6
12437,771300.0,20
12438,3388001.0,16
12439,6432000.0,28
12440,51000.0,2
12441,4907000.0,26
12442,511202.0,10
12443,1073278.0,17
12444,249000.0,8
12445,1719535.0,11
12446,20669100.0,17
12447,543500.0,11
12448,50000.0,1
12449,1207001.0,15
12450,411000.0,6
12451,235299.0,10
12452,8130100.0,40
12453,6933916.0,13
12454,7668100.0,28
12455,8086101.0,12
12456,601000.0,6
12457,1637000.0,19
12458,1002001.0,4
12459,1245001.0,10
12460,704591.0,21
12461,10104101.0,76
12462,85100.0,5
12463,9289629.0,32
12464,51000.0,2
12465,107000.0,6
12466,1742430.0,20
12467,2223600.0,26
12468,2900528.0,17
12469,12826286.0,43
12470,22138000.0,38
12471,311000.0,6
12472,343000.0,12
12473,3807000.0,16
12474,355554002.0,70
12475,1204800.0,28
12476,7435883.0,44
12477,690001.0,7
12478,12186000.0,18
12479,236000.0,7
12480,307000.0,7
12481,1164000.0,8
12482,102000.0,4
12483,16000.0,2
12484,17867100.0,28
12485,4017790.0,43
12486,3747001.0,35
12487,51000.0,2
12488,271000.0,6
12489,171000.0,5
12490,3733400.0,31
12491,1000.0,1
12492,27393210.0,27
12493,127336100.0,36
12494,3239430.0,21
12495,2320505.0,26
12496,1585222.0,15
12497,1300818.0,17
12498,182000.0,8
12499,689001.0,29
12500,2601001.0,17
12501,366000.0,9
12502,162003.0,9
12503,1313251.0,12
12504,101632800.0,25
12505,62000.0,4
12506,8727202.0,37
12507,2471000.0,14
12508,17994100.0,46
12509,18592102.0,32
12510,1449000.0,15
12511,1503001.0,17
12512,424800.0,13
12513,51000.0,2
12514,10247410.0,27
12515,4358000.0,55
12516,6202101.0,9
12517,5458003.0,22
12518,4755001.0,19
12519,110000.0,3
12520,1455000.0,11
12521,112000.0,4
12522,709000.0,6
12523,29783201.0,62
12524,108284152.0,57
12525,243500.0,6
12526,3620000.0,12
12527,996340.0,12
12528,200000.0,3
12529,122223.0,8
12530,3504000.0,25
12531,4062600.0,26
12532,111000.0,4
12533,380220.0,13
12534,9515000.0,8
12535,358173.0,11
12536,106192396.0,32
12537,6143100.0,18
12538,2117000.0,6
12539,1101000.0,20
12540,11949000.0,20
12541,1485000.0,10
12542,52000.0,3
12543,712000.0,6
12544,201000.0,5
12545,911000.0,10
12546,14154203.0,32
12547,288000.0,10
12548,102000.0,4
12549,879000.0,11
12550,1466100.0,9
12551,194900.0,8
12552,2534900.0,11
12553,6547000.0,30
12554,265500.0,5
12555,107711100.0,17
12556,12750000.0,20
12557,100.0,1
12558,11888112.0,24
12559,31000.0,2
12560,400000.0,5
12561,680000.0,3
12562,1915520.0,21
12563,4084604.0,29
12564,7440000.0,24
12565,644500.0,7
12566,420502.0,12
12567,1964000.0,16
12568,1542500.0,5
12569,101000.0,3
12570,6576101.0,26
12571,2081000.0,18
12572,2060000.0,10
12573,1876000.0,9
12574,52000.0,3
12575,11260887.0,47
12576,7757551.0,14
12577,2100000.0,13
12578,1022000.0,7
12579,132000.0,6
12580,21625001.0,31
12581,11601000.0,6
12582,762000.0,26
12583,107254000.0,53
12584,591000.0,17
12585,5111001.0,16
12586,3115000.0,27
12587,1833684.0,13
12588,1719000.0,12
12589,3451000.0,8
12590,1522000.0,15
12591,7697245.0,26
12592,941000.0,7
12593,752500.0,11
12594,9143000.0,49
12595,2100483.0,10
12596,501000.0,22
12597,174000.0,5
12598,2002400.0,10
12599,1258000.0,8
12600,176000.0,4
12601,1186300.0,21
12602,110000.0,3
12603,23106778.0,70
12604,5191264.0,40
12605,210000.0,5
12606,4607010.0,30
12607,19812216.0,37
12608,391500.0,5
12609,738000.0,6
12610,4022100.0,27
12611,572000.0,10
12612,1424000.0,14
12613,1201000.0,5
12614,32964950.0,36
12615,100474000.0,11
12616,3030413.0,13
12617,1529000.0,14
12618,227000.0,8
12619,2481001.0,9
12620,1618310.0,12
12621,2103000.0,19
12622,4943710.0,20
12623,2649100.0,27
12624,2407100.0,18
12625,140000.0,3
12626,772000.0,7
12627,1015500.0,7
12628,8381000.0,13
12629,244000.0,11
12630,898152.0,11
12631,2693422.0,13
12632,3495001.0,19
12633,574000.0,11
12634,4933000.0,47
12635,101875100.0,26
12636,1561000.0,14
12637,204744700.0,45
12638,646000.0,11
12639,44873086.0,21
12640,20211510.0,9
12641,3036001.0,22
12642,50000.0,1
12643,1112912.0,29
12644,213000.0,6
12645,1070000.0,14
12646,463325118.0,65
12647,970001.0,17
12648,759001.0,17
12649,51000.0,2
12650,258307.0,7
12651,12438108.0,73
12652,730000.0,8
12653,293500.0,12
12654,95000.0,8
12655,567001.0,15
12656,2296000.0,13
12657,2913150.0,28
12658,108126500.0,50
12659,232000.0,8
12660,458000.0,17
12661,6856000.0,8
12662,306000.0,9
12663,711500.0,5
12664,216000.0,4
12665,34609000.0,35
12666,61428200.0,53
12667,1521500.0,15
12668,820000.0,13
12669,14992096.0,55
12670,492100.0,10
12671,702000.0,13
12672,676001.0,19
12673,1067000.0,17
12674,205000.0,5
12675,51000.0,2
12676,8296005.0,30
12677,2779933.0,20
12678,60000.0,2
12679,6345000.0,22
12680,365000.0,3
12681,200000.0,3
12682,1891700.0,12
12683,210000.0,4
12684,82478000.0,15
12685,1374300.0,12
12686,1050000.0,6
12687,6115127.0,40
12688,104244200.0,43
12689,1012106.0,18
12690,579000.0,14
12691,3557000.0,24
12692,60000.0,2
12693,7008105.0,30
12694,780000.0,9
12695,835500.0,11
12696,726000.0,9
12697,2823151.0,17
12698,140000.0,4
12699,1097001.0,17
12700,6844217.0,22
12701,3279600.0,22
12702,406000.0,7
12703,183500.0,7
12704,105164532.0,40
12705,155000.0,6
12706,311000.0,10
12707,34829493.0,66
12708,5163399.0,10
12709,70000.0,3
12710,243000.0,9
12711,2757000.0,17
12712,103603000.0,41
12713,293647101.0,67
12714,120000.0,4
12715,756999.0,25
12716,1214866.0,7
12717,5345937.0,45
12718,3267676.0,52
12719,736000.0,13
12720,1939200.0,10
12721,170000.0,5
12722,4080260.0,12
12723,52501.0,5
12724,3957188.0,23
12725,1088001.0,23
12726,1412300.0,27
12727,3580388.0,21
12728,180000.0,6
12729,411999.0,6
12730,186890.0,7
12731,3561000.0,7
12732,106772101.0,53
12733,19762001.0,45
12734,362000.0,12
12735,535901.0,16
12736,253317026.0,176
12737,7420002.0,47
12738,255000.0,6
12739,2196000.0,8
12740,5917000.0,23
12741,4050831.0,43
12742,51000.0,2
12743,101121820.0,22
12744,2506000.0,9
12745,112000.0,5
12746,1284801.0,21
12747,151000.0,4
12748,447000.0,12
12749,272000.0,9
12750,511000.0,17
12751,749000.0,24
12752,339503.0,23
12753,411000.0,12
12754,17781002.0,55
12755,142900.0,4
12756,340601.0,10
12757,400000.0,6
12758,701001.0,7
12759,2597050.0,32
12760,111347102.0,62
12761,363966.0,11
12762,151000.0,4
12763,52000.0,3
12764,0.0,0
12765,5143000.0,15
12766,3561000.0,23
12767,1901000.0,6
12768,6076000.0,18
12769,51000.0,2
12770,2349001.0,15
12771,1273208.0,41
12772,141000.0,4
12773,6132000.0,39
12774,1130600.0,10
12775,641330.0,25
12776,1406000.0,18
12777,1003527392.0,26
12778,69472.0,4
12779,7564310.0,38
12780,335000.0,10
12781,3802022.0,40
12782,111195000.0,55
12783,362055.0,10
12784,2411000.0,10
12785,3587004.0,29
12786,5171000.0,9
12787,7038822.0,39
12788,4244000.0,17
12789,9154653.0,31
12790,201000.0,4
12791,3036000.0,13
12792,12081102.0,18
12793,4550500.0,30
12794,10901010.0,9
12795,470000.0,6
12796,241749.0,5
12797,2567718.0,29
12798,1156000.0,11
12799,18285000.0,21
12800,191000.0,6
12801,3337892.0,31
12802,111000.0,4
12803,3637000.0,12
12804,8068802.0,34
12805,106416429.0,35
12806,8398003.0,58
12807,3398000.0,23
12808,21150001.0,9
12809,914000.0,10
12810,242000.0,8
12811,875350.0,21
12812,3876829.0,21
12813,50119020.0,37
12814,607000.0,10
12815,283985.0,7
12816,555001.0,13
12817,62000.0,4
12818,4278998.0,21
12819,3127500.0,6
12820,184200.0,10
12821,1451000.0,5
12822,502001.0,6
12823,1001000.0,8
12824,920900.0,21
12825,487000.0,8
12826,2824001.0,44
12827,1002000.0,4
12828,28113300.0,53
12829,4849403.0,57
12830,526000.0,2
12831,324901.0,8
12832,1277500.0,20
12833,516000.0,5
12834,1361000.0,8
12835,9428001.0,47
12836,2038000.0,14
12837,1779055.0,13
12838,4622000.0,11
12839,7336000.0,10
12840,3823201.0,25
12841,1286000.0,5
12842,1500000.0,7
12843,1103074.0,14
12844,10803301.0,36
12845,4423152.0,47
12846,107662569.0,84
12847,902501.0,18
12848,2031000.0,13
12849,2425000.0,15
12850,1108173.0,14
12851,1152010.0,19
12852,8790006.0,45
12853,21548652.0,53
12854,11317001.0,24
12855,1504101.0,26
12856,3179000.0,42
12857,3013228.0,21
12858,1161179.0,32
12859,13118002.0,34
12860,1126000.0,6
12861,7078000.0,35
12862,351700.0,9
12863,3461001.0,19
12864,106000.0,4
12865,2230501.0,21
12866,903000.0,20
12867,1978057.0,18
12868,107349002.0,47
12869,15671990.0,27
12870,595000.0,11
12871,1724000.0,12
12872,151000.0,3
12873,243000.0,9
12874,14682200.0,53
12875,120962201.0,23
12876,3583101.0,17
12877,3010461.0,9
12878,35100.0,4
12879,998000.0,5
12880,1709003.0,35
12881,245140012.0,22
12882,135100.0,3
12883,100991000.0,12
12884,1683128.0,8
12885,2134001.0,27
12886,7145100.0,10
12887,102000.0,4
12888,92000.0,4
12889,30289862.0,9
12890,203000.0,6
12891,101000.0,2
12892,118436.0,5
12893,670007.0,16
12894,1154300.0,8
12895,4253001.0,15
12896,4177991.0,28
12897,3010001.0,18
12898,10455304.0,44
12899,594825.0,6
12900,1309500.0,19
12901,186000.0,4
12902,2110903.0,31
12903,1879300.0,9
12904,11200120.0,24
12905,451010.0,4
12906,3485000.0,11
12907,466820.0,6
12908,10218500.0,15
12909,847502.0,22
12910,636000.0,13
12911,1055200.0,12
12912,1606000.0,15
12913,181000.0,6
12914,5281002.0,29
12915,1475000.0,5
12916,12329311.0,43
12917,3348301.0,42
12918,8669001.0,39
12919,4915000.0,15
12920,1620000.0,8
12921,2449000.0,23
12922,177000.0,3
12923,61000.0,3
12924,113000.0,5
12925,3667100.0,33
12926,1075888.0,25
12927,160000.0,7
12928,8771901.0,13
12929,1834000.0,13
